"cycle_id","pond_id","total_seed","started_at","finished_at","area","deep","total_feed","total_weight","harvested_at","status","sampled_at","average_weight","days_difference","adg","fcr","stocking_density","pond_type"
"14438","37100","75000","2023-02-19 00:00:00+07","2023-04-21 00:00:00+07","435.00","1.5","321.9","170.0","2023-04-21","Full","2023-04-21","2.8000000000000000","0.000000000000000000000000",NULL,"1.8935294117647059","172.4137931034482759","Undefined"
"14096","24193","150000","2022-07-15 00:00:00+07","2022-10-16 00:00:00+07","1325.00","2.0","3084.7","2116.0","2022-10-16","Partial","2022-10-11","11.6116666666666667","5.0000000000000000","420.8776666666666667","1.4577977315689981","113.2075471698113208","supra intensif"
"17730","32179","125000","2022-08-29 00:00:00+07","2022-12-15 00:00:00+07","1000.50","1.0","3281.9","2172.5","2022-12-15","Partial","2022-12-14","17.2484615384615385","1.00000000000000000000","2155.25153846153846150000","1.5106559263521289","124.9375312343828086","supra intensif"
"20438","33527","139773","2022-10-10 00:00:00+07","2023-01-30 00:00:00+07","650.0352","2.0","4988.0","3516.34","2023-01-30","Partial","2023-01-10","10.3560000000000000","20.0000000000000000","175.2992000000000000","1.4185203933635542","215.0237402528355388","supra intensif"
"23359","18213","400000","2022-08-13 00:00:00+07","2022-10-22 00:00:00+07","2005.2484","1.5","3465.005","3517.08","2022-10-22","Partial","2022-10-21","4.9683333333333333","1.00000000000000000000","3512.11166666666666670000","0.98519368339645387651","199.4765336803161145","intensif"
"15804","32637","212760","2022-10-17 00:00:00+07","2022-12-01 00:00:00+07","1863.8915","1.2","897.86","868.37","2022-12-01","Full","2022-11-25","3.9000000000000000","6.0000000000000000","144.0783333333333333","1.0339601782650253","114.1482752617306319","supra intensif"
"18148","34719","300000","2022-10-17 00:00:00+07","2023-01-25 00:00:00+07","4999.9041","1.5","7652.0","4817.0","2023-01-25","Full","2023-01-25","11.1988888888888889","0.000000000000000000000000",NULL,"1.5885405854266141","60.0011508220727674","intensif"
"16330","32231","130000","2022-06-28 00:00:00+07","2022-08-29 00:00:00+07","1200.00","1.2","669.40","225.0","2022-08-29","Full","2022-08-24","4.2000000000000000","5.0000000000000000","44.1600000000000000","2.9751111111111111","108.3333333333333333","supra intensif"
"16332","6740","1377414","2022-05-11 00:00:00+07","2022-09-09 00:00:00+07","2999.9475","2.0","29497.9","23766.7","2022-09-09","Partial","2022-09-08","20.5100000000000000","1.00000000000000000000","23746.19000000000000000000","1.24114412181750095722","459.1460350556134732","Undefined"
"20190","32218","147000","2022-09-23 00:00:00+07","2022-12-02 00:00:00+07","840.00","1.2","835.1","300.0","2022-12-02","Full","2022-11-27","8.0500000000000000","5.0000000000000000","58.3900000000000000","2.7836666666666667","175.0000000000000000","supra intensif"
"12505","12574","310200","2022-05-16 00:00:00+07","2022-08-03 00:00:00+07","2999.9475","1.5","7132.0","4705.37","2022-08-03","Partial","2022-07-04","5.3250000000000000","30.0000000000000000","156.6681666666666667","1.5157150234731806","103.4018095316668042","intensif"
"20936","13251","175000","2022-06-30 00:00:00+07","2022-10-11 00:00:00+07","2019.948","3.0","4240.0","3379.88","2022-10-15","Partial","2022-10-09","12.0400000000000000","6.0000000000000000","561.3066666666666667","1.2544824076594435","86.6358935972609196","intensif"
"15434","39725","75000","2018-06-08 00:00:00+07","2018-09-26 00:00:00+07","684.00","1.0","1656.2","300.0","2018-09-26","Full","2018-09-21","9.5660000000000000","5.0000000000000000","58.0868000000000000","5.5206666666666667","109.6491228070175439","supra intensif"
"21019","31878","183464","2022-05-12 00:00:00+07","2022-07-23 00:00:00+07","2234.9146","1.2","1003.0","746.59","2022-07-23","Full","2022-07-20","4.8040000000000000","3.0000000000000000","247.2620000000000000","1.3434415140840354","82.0899375752433672","intensif"
"18921","12521","260000","2021-05-24 00:00:00+07","2021-08-17 00:00:00+07","2400.2651","1.5","5618.0","1895.78","2021-08-17","Partial","2021-08-20","10.8587500000000000","-3.0000000000000000","-628.3070833333333333","2.9634240259945774","108.3213683355226054","intensif"
"12357","20913","289302","2022-07-19 00:00:00+07","2022-10-21 00:00:00+07","2655.00","1.5","5467.0","3999.45","2022-10-21","Partial","2022-10-16","9.0910000000000000","5.0000000000000000","798.0718000000000000","1.3669379539686707","108.9649717514124294","intensif"
"19519","32246","200000","2022-09-19 00:00:00+07","2022-12-16 00:00:00+07","1600.00","1.5","1311.5","2444.0","2022-12-16","Full","2022-12-15","8.2144444444444444","1.00000000000000000000","2435.78555555555555560000","0.53662029459901800327","125.0000000000000000","supra intensif"
"15308","31460","281600","2022-11-01 00:00:00+07","2023-02-02 00:00:00+07","2292.8763","1.2","4645.39","2352.37","2023-02-02","Partial","2023-01-29","9.3375000000000000","4.0000000000000000","585.7581250000000000","1.9747701254479525","122.8151732389575486","intensif"
"22813","7364","374400","2022-09-10 00:00:00+07","2023-01-13 00:00:00+07","3080.25","1.25","8318.0","5293.2","2023-01-13","Partial","2022-12-19","7.1408333333333333","25.0000000000000000","211.4423666666666667","1.5714501624726064","121.5485756026296567","intensif"
"12865","30343","2800","2023-04-07 00:00:00+07","2023-05-30 00:00:00+07","9.00","1.0","21.564","20.15","2023-05-30","Partial","2023-05-23","3.1416666666666667","7.0000000000000000","2.4297619047619048","1.0701736972704715","311.1111111111111111","Undefined"
"15017","16053","338194","2022-03-06 00:00:00+07","2022-05-12 00:00:00+07","1821.0192","2.0","4109.9","2672.46","2022-05-12","Partial","2022-05-12","8.1700000000000000","0.000000000000000000000000",NULL,"1.5378714742222522","185.7168776693842657","supra intensif"
"18025","35565","210000","2022-11-14 00:00:00+07","2023-02-12 00:00:00+07","1400.00","1.2","2951.208","945.27","2023-02-12","Partial","2023-02-06","5.0866666666666667","6.0000000000000000","156.6972222222222222","3.1220794058840331","150.0000000000000000","supra intensif"
"14289","21966","312500","2021-04-07 00:00:00+07","2021-07-30 00:00:00+07","2500.142","1.5","6488.8","3961.34","2021-07-30","Partial","2021-07-26","11.3700000000000000","4.0000000000000000","987.4925000000000000","1.6380315751740573","124.9929004032570950","intensif"
"9106","20909","356850","2022-07-20 00:00:00+07","2022-10-20 00:00:00+07","3025.00","1.5","6635.0","5217.21","2022-10-20","Partial","2022-10-16","9.2180000000000000","4.0000000000000000","1301.9980000000000000","1.2717525267336373","117.9669421487603306","intensif"
"9097","19196","150000","2021-10-08 00:00:00+07","2022-01-05 00:00:00+07","300.00","1.3","1541.3","272.46","2022-01-05","Partial","2021-11-17","2.7500000000000000","48.0000000000000000","5.6189583333333333","5.6569771709608750","500.0000000000000000","Undefined"
"20664","19637","150000","2021-10-08 00:00:00+07","2022-01-05 00:00:00+07","300.00","1.3","1658.3","479.23","2022-01-05","Partial","2021-11-17","2.7500000000000000","48.0000000000000000","9.9266666666666667","3.4603426329737287","500.0000000000000000","Undefined"
"15217","32939","80000","2022-09-18 00:00:00+07","2022-11-26 00:00:00+07","699.60","1.6","410.9","310.0","2022-11-26","Full","2022-11-19","6.0666666666666667","7.0000000000000000","43.4190476190476190","1.3254838709677419","114.3510577472841624","supra intensif"
"18237","34706","300000","2023-01-04 00:00:00+07","2023-05-05 00:00:00+07","4999.9041","1.5","8666.0","5610.0","2023-05-05","Full","2023-05-03","12.3000000000000000","2.0000000000000000","2798.8500000000000000","1.5447415329768271","60.0011508220727674","intensif"
"18613","16054","363565","2022-03-07 00:00:00+07","2022-05-10 00:00:00+07","2199.0315","2.0","4132.8","3173.00","2022-05-10","Partial","2022-05-10","9.3000000000000000","0.000000000000000000000000",NULL,"1.3024897573274504","165.3296007810711215","intensif"
"16365","20912","307975","2022-07-19 00:00:00+07","2022-10-17 00:00:00+07","2860.00","1.5","5715.0","3926.52","2022-10-17","Partial","2022-10-16","10.2490000000000000","1.00000000000000000000","3916.27100000000000000000","1.4554873017328321","107.6835664335664336","intensif"
"18653","32180","125000","2022-08-29 00:00:00+07","2022-12-15 00:00:00+07","1000.50","1.0","2950.2","2257.0","2023-01-26","Partial","2022-12-14","15.0553846153846154","42.0000000000000000","53.3796336996336996","1.3071333628710678","124.9375312343828086","supra intensif"
"19688","34722","300000","2022-07-29 00:00:00+07","2022-12-26 00:00:00+07","4999.9041","1.5","13446.5","3475.0","2022-12-26","Full","2022-12-21","12.5718518518518519","5.0000000000000000","692.4856296296296296","3.8694964028776978","60.0011508220727674","intensif"
"20841","34733","150000","2023-01-30 00:00:00+07","2023-06-22 00:00:00+07","4999.9041","1.5","7702.0","4222.0","2023-06-22","Full","2023-06-20","17.7214285714285714","2.0000000000000000","2102.1392857142857143","1.8242539081004263","30.0005754110363837","intensif"
"15802","33270","110000","2022-06-11 00:00:00+07","2022-09-17 00:00:00+07","1000.00","1.0","3130.77","2060.0","2022-09-17","Partial","2022-09-09","12.0536363636363636","8.0000000000000000","255.9932954545454546","1.5197912621359223","110.0000000000000000","supra intensif"
"17729","32250","150000","2022-06-11 00:00:00+07","2022-08-10 00:00:00+07","1500.00","1.0","774.20","300.0","2022-08-10","Full","2022-08-10","12.3000000000000000","0.000000000000000000000000",NULL,"2.5806666666666667","100.0000000000000000","supra intensif"
"20956","36139","110000","2023-04-09 00:00:00+07","2023-07-07 00:00:00+07","675.00","1.5","735.9","425.0","2023-07-07","Full","2023-07-07","20.0000000000000000","0.000000000000000000000000",NULL,"1.7315294117647059","162.9629629629629630","supra intensif"
"16588","38591","50000","2023-02-17 00:00:00+07","2023-04-11 00:00:00+07","924.00","1.0","260.5","250.0","2023-04-11","Full","2023-04-11","9.0900000000000000","0.000000000000000000000000",NULL,"1.0420000000000000","54.1125541125541126","supra intensif"
"18325","32236","200000","2021-01-21 00:00:00+07","2021-04-20 00:00:00+07","900.00","1.65","4500.0","1185.0","2021-04-20","Full","2021-04-20","23.2600000000000000","0.000000000000000000000000",NULL,"3.7974683544303797","222.2222222222222222","supra intensif"
"21347","38763","370760","2023-02-10 00:00:00+07","2023-06-03 00:00:00+07","2851.800","2.0","8261.0","2647.66","2023-06-03","Partial","2023-05-30","8.3758333333333333","4.0000000000000000","659.8210416666666667","3.1201136097535182","130.0091170488814082","intensif"
"17063","32273","50000","2022-07-14 00:00:00+07","2022-09-20 00:00:00+07","400.00","1.8","225.0","200.0","2022-09-16","Full","2022-09-12","4.6000000000000000","4.0000000000000000","48.8500000000000000","1.1250000000000000","125.0000000000000000","Undefined"
"19312","16690","365400","2023-01-14 00:00:00+07","2023-04-14 00:00:00+07","1600.00","1.1","5340.2","2311.00","2023-04-08","Partial","2023-04-11","7.3733333333333333","-3.0000000000000000","-767.8755555555555556","2.3107745564690610","228.3750000000000000","supra intensif"
"21595","38265","325000","2023-03-14 00:00:00+07","2023-07-03 00:00:00+07","2500.00","1.2","7841.0","3528.03","2023-07-03","Partial","2023-06-26","11.6957142857142857","7.0000000000000000","502.3334693877551020","2.2224867702372145","130.0000000000000000","intensif"
"19471","40388","250000","2023-05-16 00:00:00+07","2023-06-04 00:00:00+07","1512.00","2.0","2405.0","3000.0","2023-06-04","Full",NULL,NULL,NULL,NULL,"0.80166666666666666667","165.3439153439153439","supra intensif"
"16799","30608","270000","2022-10-25 00:00:00+07","2023-01-15 00:00:00+07","2000.00","1.3","1909.48","652.98","2023-01-15","Partial","2023-01-10","4.1628571428571429","5.0000000000000000","129.7634285714285714","2.9242549542099299","135.0000000000000000","intensif"
"17439","38261","325000","2023-03-14 00:00:00+07","2023-07-01 00:00:00+07","2500.00","1.2","8222.0","4739.37","2023-07-01","Partial","2023-06-26","12.0507142857142857","5.0000000000000000","945.4638571428571429","1.7348297347537753","130.0000000000000000","intensif"
"13451","13269","436280","2022-07-02 00:00:00+07","2022-10-08 00:00:00+07","3574.900","1.5","9937.0","7888.65","2022-10-08","Partial","2022-10-06","14.0500000000000000","2.0000000000000000","3937.3000000000000000","1.2596578628789463","122.0397773364289910","intensif"
"11081","34187","188000","2022-07-07 00:00:00+07","2022-09-20 00:00:00+07","1225.00","1.2","1971.10","262.0","2022-09-20","Full","2022-09-06","5.4000000000000000","14.0000000000000000","18.3285714285714286","7.5232824427480916","153.4693877551020408","supra intensif"
"15288","34695","300000","2022-11-25 00:00:00+07","2023-03-19 00:00:00+07","4999.9041","1.5","8503.0","5467.0","2023-03-19","Full","2023-03-15","10.1000000000000000","4.0000000000000000","1364.2250000000000000","1.5553319919517103","60.0011508220727674","intensif"
"16136","34727","200000","2023-01-14 00:00:00+07","2023-05-23 00:00:00+07","4999.9041","1.5","7868.0","5449.0","2023-05-23","Full","2023-05-17","13.0547368421052632","6.0000000000000000","905.9908771929824561","1.4439346669113599","40.0007672147151782","intensif"
"19315","18350","293340","2021-11-04 00:00:00+07","2022-01-05 00:00:00+07","1540.0869","1.6","4681.0","3287.01","2022-01-05","Full","2021-12-25","7.0433333333333333","11.0000000000000000","298.1787878787878788","1.4240905868859541","190.4697715434109595","supra intensif"
"15767","25401","180000","2022-04-21 00:00:00+07","2022-07-06 00:00:00+07","1399.68","1.4","1134.0","515.43","2022-07-06","Failed","2022-06-07","3.9666666666666667","29.0000000000000000","17.6366666666666667","2.2001047668936616","128.6008230452674897","supra intensif"
"17634","32257","200000","2022-03-16 00:00:00+07","2022-07-17 00:00:00+07","1000.00","1.0","3864.3","2008.1","2022-07-17","Partial","2022-07-14","18.4481818181818182","3.0000000000000000","663.2172727272727273","1.9243563567551417","200.0000000000000000","supra intensif"
"18559","35494","200000","2022-08-10 00:00:00+07","2022-09-25 00:00:00+07","4000.00","1.0","622.5","450.0","2022-09-25","Full","2022-09-24","4.5600000000000000","1.00000000000000000000","445.44000000000000000000","1.3833333333333333","50.0000000000000000","intensif"
"18029","21964","312500","2021-04-08 00:00:00+07","2021-07-30 00:00:00+07","2500.142","1.5","6840.5","4115.18","2021-07-30","Partial","2021-07-26","10.4535714285714286","4.0000000000000000","1026.1816071428571429","1.6622602170500440","124.9929004032570950","intensif"
"18590","32244","75000","2022-04-29 00:00:00+07","2022-07-22 00:00:00+07","750.00","1.5","652.72","340.0","2022-07-22","Full","2022-07-22","7.4333333333333333","0.000000000000000000000000",NULL,"1.9197647058823529","100.0000000000000000","supra intensif"
"15773","32505","75000","2022-04-29 00:00:00+07","2022-07-22 00:00:00+07","750.00","1.5","730.31","95.8","2022-07-22","Full","2022-07-22","7.3500000000000000","0.000000000000000000000000",NULL,"7.6232776617954071","100.0000000000000000","supra intensif"
"16328","13268","432085","2022-07-02 00:00:00+07","2022-10-11 00:00:00+07","3574.900","1.5","9314.0","7106.43","2022-10-11","Partial","2022-10-06","14.3900000000000000","5.0000000000000000","1418.4080000000000000","1.3106440223853609","120.8663179389633276","intensif"
"21662","33328","350000","2023-04-20 00:00:00+07","2023-06-24 00:00:00+07","1806.00","0.8","7650.0","7240.0","2023-06-24","Partial","2023-05-20","22.2200000000000000","34.0000000000000000","212.2876470588235294","1.0566298342541436","193.7984496124031008","supra intensif"
"18922","35913","387200","2022-10-22 00:00:00+07","2023-01-09 00:00:00+07","2915.00","1.7","6708.0","5210.20","2023-01-09","Full","2023-01-09","12.7420000000000000","0.000000000000000000000000",NULL,"1.2874745691144294","132.8301886792452830","intensif"
"15289","34429","112560","2022-09-19 00:00:00+07","2022-11-12 00:00:00+07","1600.00","1.0","521.4","289.5","2022-11-12","Full","2022-11-11","5.6500000000000000","1.00000000000000000000","283.85000000000000000000","1.8010362694300518","70.3500000000000000","supra intensif"
"21716","32210","130000","2022-05-24 00:00:00+07","2022-07-28 00:00:00+07","900.00","1.0","2537.0","500.0","2022-07-28","Full","2022-07-25","5.4914285714285714","3.0000000000000000","164.8361904761904762","5.0740000000000000","144.4444444444444444","supra intensif"
"20401","28946","184128","2021-11-18 00:00:00+07","2022-02-17 00:00:00+07","1200.00",NULL,"1817.0","843.64","2022-02-17","Partial","2022-02-11","12.2957142857142857","6.0000000000000000","138.5573809523809524","2.1537622682660851","153.4400000000000000","supra intensif"
"16509","32228","181594","2022-10-10 00:00:00+07","2022-12-10 00:00:00+07","1199.9296","1.7","757.9","295.0","2022-12-10","Full","2022-12-10","5.8666666666666667","0.000000000000000000000000",NULL,"2.5691525423728814","151.3372117830912747","supra intensif"
"20617","28942","200000","2021-11-18 00:00:00+07","2022-02-17 00:00:00+07","1399.68",NULL,"1836.6","2019.33","2022-02-17","Partial","2022-02-11","9.5785714285714286","6.0000000000000000","334.9585714285714286","0.90950958981444340450","142.8898033836305441","supra intensif"
"15782","31461","315000","2022-11-05 00:00:00+07","2023-02-02 00:00:00+07","2253.2391","1.2","5987.08","2924.17","2023-02-02","Partial","2023-01-29","9.9114285714285714","4.0000000000000000","728.5646428571428572","2.0474459419254011","139.7987457256533494","intensif"
"22532","21963","250000","2021-04-08 00:00:00+07","2021-07-29 00:00:00+07","1600.0216","1.5","4796.2","2950.58","2021-07-29","Partial","2021-07-26","10.0678571428571429","3.0000000000000000","980.1707142857142857","1.6255109164977733","156.2478906534761781","supra intensif"
"16880","20901","449240","2022-07-20 00:00:00+07","2022-10-25 00:00:00+07","3712.00","1.5","8370.0","6151.96","2022-10-25","Partial","2022-10-16","8.0940000000000000","9.0000000000000000","682.6517777777777778","1.3605420061248773","121.0237068965517241","intensif"
"17831","12273","75900","2022-04-11 00:00:00+07","2022-06-25 00:00:00+07","1000.0089","1.0","1040.5","242.45","2022-06-25","Full","2022-06-20","7.0433333333333333","5.0000000000000000","47.0813333333333333","4.2916065168075892","75.8993244960119855","supra intensif"
"19696","34977","317200","2022-07-20 00:00:00+07","2022-10-19 00:00:00+07","2800.00","1.5","5888.0","4343.81","2022-10-19","Partial","2022-10-16","10.5409090909090909","3.0000000000000000","1444.4230303030303030","1.3554920680232331","113.2857142857142857","intensif"
"17741","31466","213590","2022-04-18 00:00:00+07","2022-07-25 00:00:00+07","2405.0761","1.5","2087.40","1109.33","2022-07-25","Partial","2022-07-30","17.3975000000000000","-5.0000000000000000","-218.3865000000000000","1.8816763271524253","88.8080007114951581","intensif"
"15758","32306","175000","2022-04-15 00:00:00+07","2022-07-22 00:00:00+07","1500.0205","1.7","2361.0","1391.97","2022-07-22","Partial","2022-07-21","8.1830000000000000","1.00000000000000000000","1383.78700000000000000000","1.6961572447682062","116.6650722440126652","supra intensif"
"16142","39615","75000","2023-04-06 00:00:00+07","2023-07-05 00:00:00+07","1050.00","2.0","912.8","850.0","2023-07-05","Full","2023-07-06","12.5000000000000000","-1.00000000000000000000","-837.50000000000000000000","1.0738823529411765","71.4285714285714286","supra intensif"
"15805","6","114000","2022-02-18 00:00:00+07","2022-04-21 00:00:00+07","1497.78","0.9","527.0","195.35","2022-04-20","Full","2022-04-15","5.8500000000000000","5.0000000000000000","37.9000000000000000","2.6977220373688252","76.1126467171413692","supra intensif"
"9104","32300","125000","2022-03-18 00:00:00+07","2022-06-02 00:00:00+07","972.00","1.2","483.5","72.0","2022-06-02","Full","2022-06-02","88.0000000000000000","0.000000000000000000000000",NULL,"6.7152777777777778","128.6008230452674897","supra intensif"
"16666","21967","312500","2021-04-07 00:00:00+07","2021-07-30 00:00:00+07","2500.142","1.5","6694.5","3689.10","2021-07-30","Partial","2021-07-26","9.6921428571428571","4.0000000000000000","919.8519642857142857","1.8146702447751484","124.9929004032570950","intensif"
"19050","7368","300000","2023-03-17 00:00:00+07","2023-05-30 00:00:00+07","2999.9475","1.25","1872.5","307.25","2023-05-30","Full",NULL,NULL,NULL,NULL,"6.0943856794141579","100.0017500306255359","intensif"
"19682","38366","240000","2023-02-26 00:00:00+07","2023-05-01 00:00:00+07","1600.00","1.2","2490.5","1300.21","2023-05-01","Full","2023-05-02","4.6716666666666667","-1.00000000000000000000","-1295.53833333333333330000","1.9154598103383300","150.0000000000000000","supra intensif"
"12869","38368","240000","2023-03-03 00:00:00+07","2023-04-16 00:00:00+07","1600.00","1.2","598.7","314.74","2023-04-16","Full","2023-04-09","2.4550000000000000","7.0000000000000000","44.6121428571428571","1.9022049945987164","150.0000000000000000","supra intensif"
"17456","7384","577000","2022-09-28 00:00:00+07","2023-01-25 00:00:00+07","3800.3002","1.25","10360.0","5288.0","2023-01-25","Partial","2022-12-20","6.9750000000000000","35.0000000000000000","150.8864285714285714","1.9591527987897126","151.8301106844138260","intensif"
"16298","13267","285260","2022-07-02 00:00:00+07","2022-10-07 00:00:00+07","2400.2651","1.5","6828.0","5211.87","2022-10-07","Partial","2022-10-06","16.6671428571428571","1.00000000000000000000","5195.20285714285714290000","1.3100863989316694","118.8452058899660708","intensif"
"15789","32398","150000","2022-04-28 00:00:00+07","2022-06-21 00:00:00+07","1575.00","2.0","663.0","678.71","2022-06-21","Full","2022-06-21","5.3000000000000000","0.000000000000000000000000",NULL,"0.97685314788348484625","95.2380952380952381","supra intensif"
"20610","7366","352000","2022-09-10 00:00:00+07","2023-01-19 00:00:00+07","2999.9475","1.25","8274.0","5646.8","2023-01-19","Partial","2022-12-19","7.2963636363636364","30.0000000000000000","187.9834545454545455","1.4652546575051357","117.3353867026006288","intensif"
"15508","33965","275000","2022-06-24 00:00:00+07","2022-11-02 00:00:00+07","2400.00","1.0","4533.0","2081.03","2022-11-01","Partial","2022-11-01","16.3730000000000000","0.000000000000000000000000",NULL,"2.1782482712887368","114.5833333333333333","intensif"
"21020","38760","305760","2023-02-10 00:00:00+07","2023-06-06 00:00:00+07","2353.00","2.0","1742.0","376.2","2023-06-06","Full","2023-05-30","16.2016666666666667","7.0000000000000000","51.4283333333333333","4.6305156831472621","129.9447513812154696","intensif"
"19064","38790","40000","2023-02-26 00:00:00+07","2023-04-25 00:00:00+07","900.00","0.8","315.0","300.0","2023-04-25","Full","2023-04-25","6.6000000000000000","0.000000000000000000000000",NULL,"1.0500000000000000","44.4444444444444444","supra intensif"
"20834","37065","160000","2022-12-04 00:00:00+07","2023-04-14 00:00:00+07","1600.00","1.2","4343.825","2304.57","2023-04-14","Partial","2023-04-10","10.8486666666666667","4.0000000000000000","573.4303333333333333","1.8848744017322103","100.0000000000000000","supra intensif"
"17941","38758","240792","2023-05-05 00:00:00+07","2023-06-27 00:00:00+07","1775.00","2.0","830.0","153.72","2023-06-27","Full","2023-06-20","4.3666666666666667","7.0000000000000000","21.3361904761904762","5.3994275305750716","135.6574647887323944","supra intensif"
"18232","7385","475000","2022-09-28 00:00:00+07","2023-01-24 00:00:00+07","3073.8381","1.25","8114.5","4270.2","2023-01-24","Partial","2022-12-20","6.7512500000000000","34.0000000000000000","125.3955514705882353","1.9002622827970587","154.5299344165198551","intensif"
"18912","34708","300000","2022-09-27 00:00:00+07","2023-01-17 00:00:00+07","4999.9041","1.5","8395.0","3526.0","2023-01-17","Full","2023-01-11","8.7371428571428571","6.0000000000000000","586.2104761904761905","2.3808848553601815","60.0011508220727674","intensif"
"20600","12552","264000","2022-05-15 00:00:00+07","2022-08-03 00:00:00+07","2800.213","1.5","6565.0","4458.12","2022-08-03","Partial","2022-07-03","5.9800000000000000","30.0000000000000000","148.4046666666666667","1.4725938287888168","94.2785423823116313","intensif"
"15505","34724","300000","2022-07-27 00:00:00+07","2022-12-10 00:00:00+07","4999.9041","1.5","10790.0","3454.0","2022-12-10","Full","2022-12-07","9.3150000000000000","3.0000000000000000","1148.2283333333333333","3.1239143022582513","60.0011508220727674","intensif"
"16575","34732","80000","2023-02-06 00:00:00+07","2023-06-21 00:00:00+07","4999.9041","1.5","4660.0","2325.0","2023-06-21","Full","2023-06-20","22.6655555555555556","1.00000000000000000000","2302.33444444444444440000","2.0043010752688172","16.0003068858860713","intensif"
"17404","34698","250000","2022-11-19 00:00:00+07","2023-01-20 00:00:00+07","4999.9041","1.5","3306.0","90.7","2023-01-20","Full","2023-01-11","6.3628571428571429","9.0000000000000000","9.3707936507936508","36.4498346196251378","50.0009590183939728","intensif"
"20662","7387","375000","2022-09-30 00:00:00+07","2023-01-23 00:00:00+07","2999.9475","1.25","6466.5","3726.46","2023-02-24","Partial","2022-12-21","4.7112500000000000","63.0000000000000000","59.0753769841269841","1.7352930126715435","125.0021875382819199","intensif"
"19534","31247","144900","2022-03-30 00:00:00+07","2022-06-18 00:00:00+07","1024.00","1.2","2036.0","1735.0","2022-06-18","Full","2022-06-13","9.1150000000000000","5.0000000000000000","345.1770000000000000","1.1734870317002882","141.5039062500000000","supra intensif"
"14097","12088","240000","2022-05-14 00:00:00+07","2022-08-05 00:00:00+07","1600.0216","1.6","2455.0","1191.69","2022-08-05","Full","2022-08-01","6.4837500000000000","4.0000000000000000","296.3015625000000000","2.0600995225268316","149.9979750273371309","supra intensif"
"19253","23701","60000","2021-09-17 00:00:00+07","2021-12-11 00:00:00+07","790.0764","1.5","1109.9","470.0","2021-12-11","Partial","2021-12-11","13.9600000000000000","0.000000000000000000000000",NULL,"2.3614893617021277","75.9420228220966985","supra intensif"
"16803","33025","528000","2022-10-22 00:00:00+07","2023-01-10 00:00:00+07","3648.00","1.7","7590.0","7202.0","2023-01-10","Full","2023-01-10","14.3760000000000000","0.000000000000000000000000",NULL,"1.0538739239100250","144.7368421052631579","intensif"
"17126","34730","250000","2022-11-08 00:00:00+07","2023-03-06 00:00:00+07","4999.9041","1.5","9230.0","5170.0","2023-03-06","Full","2023-03-01","14.1400000000000000","5.0000000000000000","1031.1720000000000000","1.7852998065764023","50.0009590183939728","intensif"
"21182","37061","240000","2023-01-11 00:00:00+07","2023-04-14 00:00:00+07","1600.00","1.2","2799.9","1450.26","2023-04-14","Partial","2023-04-10","6.5200000000000000","4.0000000000000000","360.9350000000000000","1.9306193372222912","150.0000000000000000","supra intensif"
"17125","12540","387000","2022-05-08 00:00:00+07","2022-08-12 00:00:00+07","4099.9730","1.2","8838.0","4797.94","2022-08-12","Partial","2022-07-19","6.1420000000000000","24.0000000000000000","199.6582500000000000","1.8420405423994464","94.3908655008215908","intensif"
"17631","32638","290400","2022-10-16 00:00:00+07","2023-01-09 00:00:00+07","2041.8034","1.2","3768.07","2394.65","2023-01-09","Partial","2023-01-06","11.9800000000000000","3.0000000000000000","794.2233333333333333","1.5735368425448395","142.2272095344732994","intensif"
"9091","31459","187340","2022-05-12 00:00:00+07","2022-07-22 00:00:00+07","2311.8528","1.2","819.5","268.2","2022-07-22","Full","2022-07-20","4.2500000000000000","2.0000000000000000","131.9750000000000000","3.0555555555555556","81.0345710591954643","intensif"
"19298","31476","195670","2022-06-03 00:00:00+07","2022-08-12 00:00:00+07","2150.1664","150.0","2186.84","1343.57","2022-08-12","Partial","2022-08-09","9.7760000000000000","3.0000000000000000","444.5980000000000000","1.6276338411843075","91.0022591739876504","intensif"
"17720","27258","284400","2022-02-26 00:00:00+07","2022-05-11 00:00:00+07","1370.1102","1.3","5170.80","3149.15","2022-05-11","Partial","2022-05-03","7.2600000000000000","8.0000000000000000","392.7362500000000000","1.6419668799517330","207.5745440038326844","supra intensif"
"19683","31374","50000","2022-03-22 00:00:00+07","2022-05-18 00:00:00+07","256.00","1.2","451.156","320.0","2022-05-17","Full","2022-05-13","4.7266666666666667","4.0000000000000000","78.8183333333333333","1.4098625000000000","195.3125000000000000","Undefined"
"15006","30349","60000","2022-04-20 00:00:00+07","2022-07-04 00:00:00+07","400.00","1.2","1260.75","641.0","2022-07-04","Full","2022-07-01","7.7444444444444444","3.0000000000000000","211.0851851851851852","1.9668486739469579","150.0000000000000000","Undefined"
"19306","38253","325000","2023-03-13 00:00:00+07","2023-07-02 00:00:00+07","2500.00","1.2","7077.0","3329.47","2023-07-02","Partial","2023-06-26","13.5628571428571429","6.0000000000000000","552.6511904761904762","2.1255635281291016","130.0000000000000000","intensif"
"19261","23998","288000","2022-09-30 00:00:00+07","2022-12-26 00:00:00+07","1600.0216","1.0","3711.002","2511.78","2022-12-26","Partial","2022-11-22","3.8175000000000000","34.0000000000000000","73.7636029411764706","1.4774391069281545","179.9975700328045571","supra intensif"
